run,il_db,bw3_hz,bw6_hz,bw60_hz,shape_60_6,fc_err_hz,ripple_db,ripple_nom_db,ripple_pv_db,att_p1k,att_m1k,att_p2k,att_m2k,att_p5k,att_m5k
86,5.154725833275627,1773.4378330633044,2166.602470749989,5752.009535806254,2.654852292222829,-219.9493235461414,2.955005726438511,3.8594016067671415,0.0,4.465032541491029,4.461333769550201,43.115244417033765,37.25306395858597,106.3607429427745,79.50464456209035
87,4.0126121075698755,1719.9870610702783,2186.689790111035,5566.056089289486,2.545425562629464,-227.07199889048934,2.990768343001628,3.74939285491853,0.0,4.1447738481122665,4.109999927627335,44.355642121470346,39.700925653944196,108.3622061125132,81.07400224446914
88,4.217408916543237,1975.5944591555744,2226.286449668929,5540.498040042818,2.488672578888824,-234.350262619555,2.985949607756603,2.919705793993952,0.09671914927475456,3.504889313001368,2.804013506785901,46.20803309861533,38.6693761853535,108.65007942380717,81.21664929879347
89,4.330197291826364,1785.005829565227,2187.9072001986206,5686.148284563795,2.598898291503223,-216.0751304551959,2.9867656952466906,3.750220349918939,0.0,4.311150342890678,3.9632365887692886,42.328421548446215,38.9996230141511,105.97602715439625,80.54634423384073
90,4.687697958082532,1910.8775711543858,2181.0436222162098,5622.59015275538,2.5779356705585434,-298.90120600536466,2.9694037944005025,3.1104362502692453,0.0,3.787103913172819,3.6480083307166993,44.87241284556979,38.751279850124476,108.30851109921015,80.15096806533126
91,3.741127320238685,1962.0062392503023,2280.427214205265,5651.322748100385,2.4781859788802274,-227.35671256668866,2.971508889578007,2.971508889578007,0.0,3.3825572605656626,2.9783049797865284,46.75569165302617,36.46870601544889,109.67862490136538,79.29810381178972
92,4.286475384558655,2004.7584800925106,2281.122370434925,5657.2775442786515,2.4800412365427023,-162.36966493353248,2.9995485392404255,2.783626094720695,0.0,3.176899511309776,2.681720265149484,45.643843527353816,37.032754567149084,107.93558834207111,79.9332655576425
93,3.8440445556563456,2018.6043877545744,2236.383101981133,5518.408827809617,2.4675597051869387,-128.43168176151812,2.984963073880435,2.312889918062275,0.0,2.8524107278908897,2.8290753236614794,47.71405907299671,38.07597794044221,109.79075382582954,80.9226295043593
94,3.9291444527570225,1868.9110831525177,2195.4837596304715,5727.565683729947,2.6087943755475425,-286.8191955257207,2.9899740254456275,3.24034567411706,0.0,3.917987383727205,3.669166860135782,41.56304811088446,39.1323271933653,105.90357700423816,79.9902074799649
95,4.210776919395745,1952.1688814722002,2298.2074348870665,5703.83988904953,2.4818646926576564,-166.01053965836763,2.960425267147894,3.102919961301212,0.10445772291518995,3.502053583006193,2.9077365990655464,45.85283925139284,35.85254452943597,107.31281176576005,79.57575630816551
96,3.412346138830864,1883.1903801318258,2264.3083411827683,5569.044833485037,2.4594904908472093,-252.67411749064922,2.9910145408632034,3.3322910537907044,0.0,3.574466808507817,3.0186341453561933,45.93272451336561,37.988181240240465,107.51137963036207,81.40209167079075
97,3.1907957585901228,1981.176035001874,2226.6440582815558,5513.606802452356,2.476195861635631,-136.0439859032631,2.956972909547508,2.6911375265683466,0.027140577467130722,3.303557877410176,2.9746520547211297,46.652041936310624,38.97290449259819,110.75305314408331,80.79680294961557
98,3.791426167566405,1903.3498162198812,2147.766940511763,5397.52573874034,2.5130872614391926,-395.012742491439,2.944791068872108,3.2009575382216187,0.0,3.9635234317886106,3.755365496164572,48.69146770259388,39.85748375804344,112.8425094571326,81.37571578591354
99,3.6887096823093577,1990.116242453456,2254.173408480361,5598.944349678233,2.48381261557545,-76.28901779279113,2.9638059558015533,2.6702573378960492,0.0,3.211484244724489,2.901347479197019,45.63072586554456,37.73064071667827,107.2724035396181,81.06837783366413
100,2.9099451686179805,2053.891392763704,2256.8399363979697,5452.899104418233,2.4161656378348813,-149.40948813594878,2.9921064312817016,2.587863123247093,0.0,2.831855529244491,2.3146666787651164,48.08407846145951,38.82351765171633,110.64360199456358,81.57207916040498
101,3.823757919075134,1983.7798174042255,2251.680731136352,5629.4628439843655,2.5001159205831787,-298.25069776922464,2.999176472120519,2.786648210276833,0.0,3.290876665087937,2.8887323546600325,45.63198247424722,37.60186384916241,108.54211690565401,80.0916796295878
102,4.781989067578821,2039.5416788123548,2345.6386750992388,5837.862903194502,2.4888159311013727,-154.97953065484762,2.951306110328983,2.751511565992735,0.3279478364574482,3.156393456144077,2.114167954582488,43.650374393218776,35.07201610119209,105.31911456287843,78.76857145961127
103,4.473127978547423,1957.8452197276056,2199.0745188891888,5496.092739040032,2.4992753505307563,-238.55161007866263,2.994370339899354,2.813840534506273,0.05186374569244645,3.4823307436930593,3.255614920848045,46.9858684936674,38.91708344513115,109.73934147086358,81.35485070182422
104,4.169091324337368,1912.4704633820802,2166.3852508179843,5562.477646648884,2.567630870155067,-190.23748787492514,2.9644813026213024,3.0926187468152033,0.01910901627586803,3.790975588238224,3.710608619269014,47.663969859367405,37.90042502749701,110.09931435992249,80.02210595896042
105,3.522276303502764,1990.7401928137988,2199.020565547049,5413.9598452188075,2.461986909100134,-145.39058142900467,2.948333421123074,2.5702160290510045,0.0,3.1771449164051146,2.9569992830413443,48.639578636337774,39.125553890477704,110.51113087355905,82.08340466960702
106,3.8455844234771135,1904.4038109630346,2257.9432955160737,5608.724322702736,2.483996978064416,-229.97716842591763,2.993707528147219,3.310662155610509,0.0,3.701145735369488,3.1329763182508175,43.097489780867136,39.26424561633243,104.98170015428049,82.08571294322357
107,3.7815995493674404,1986.849479176104,2181.2732155025005,5412.38472128287,2.481296099368284,-319.84848988987505,2.9395045920078022,2.4310041067121055,0.0,3.1496921823257162,3.1259125562641468,47.71319910580507,40.0948247497331,110.35511992246084,82.12271667069432
