run,il_db,bw3_hz,bw6_hz,bw60_hz,shape_60_6,fc_err_hz,ripple_db,ripple_nom_db,ripple_pv_db,att_p1k,att_m1k,att_p2k,att_m2k,att_p5k,att_m5k
42,9.371640684643959,463.6671031303704,609.5153911747038,3576.2050787992775,5.867292492658711,-14.832740968093276,2.9745549971286174,2.4963626068003624,0.0,41.801142536972485,38.77098205735903,67.64306010212262,60.96528339238104,105.71361537224986,88.32230435730234
43,6.907766063966823,488.7366026137024,626.7933565769345,3404.359172658995,5.4313900058721085,-34.758859131485224,2.990415710074317,2.176138376318069,0.0,43.377144506675485,40.20320013810947,69.55631410352369,62.54619182634244,108.06101828317372,89.78958394791657
44,9.977834997311403,500.0074491798878,641.3126352522522,3677.030670709908,5.733600850174415,10.208763409405947,2.986709618510707,2.0669743772902276,0.0,41.16310346737724,37.510039518924664,67.08938176329724,59.7664480121114,105.56578787818725,86.99905690621799
45,11.31555360140145,470.7220195848495,625.0603973772377,3801.8986445069313,6.082450048762891,-38.63486019521952,2.9766959002438433,2.5359973667353906,0.0,39.729189956857454,36.933213373228696,65.23693461134204,59.06045540493079,102.7068176275992,86.64811454117549
46,7.009870633330378,480.834599904716,610.4199156034738,3320.572445809841,5.439816691640957,-29.30441928654909,2.9561335216504716,2.2698867890669963,0.0,44.57402858380276,40.743396469754,70.09795398580714,63.51190681252538,107.22958477336222,91.50285666292231
47,10.461765676841267,523.2509389743209,664.0230131074786,3786.3678124025464,5.702163535994325,-14.69804354570806,2.9905913564207314,1.843052553995804,0.0,39.08239316679126,37.51890138154994,65.13103817979228,59.443137245149465,103.16904682526827,86.70649391186767
48,7.97521652697861,469.8955481685698,602.7553724721074,3566.1875439267606,5.916475749192574,-39.699881710112095,2.9743975038169985,2.447953122036786,0.0,41.247226419660436,39.61672327959034,67.14623728131049,61.48170719302891,105.07625726650261,88.75572487258337
49,8.550891454443347,439.93298880010843,581.1573423352093,3515.081379234791,6.048416019507684,30.20398362725973,2.9436966367692072,3.120498345267521,0.0,41.80183373777509,40.066750805720766,67.67347066266368,61.94234682890798,105.60623459447713,89.26155307732886
50,8.571825561406536,501.7054639197886,627.0333717148751,3523.888012027368,5.619936945923433,-4.51269082352519,2.980378562372188,1.893101723921637,0.0,42.26924670205337,39.310831684134506,68.09115890748987,61.49864779658557,106.06619772284107,88.89802661055376
51,10.622404496611058,467.77797936834395,618.3079207539558,3750.920819684863,6.0664285443910275,32.56465659663081,2.972175579407523,2.572789364447317,0.0,40.796891391077274,36.88336444961832,66.32826365707267,59.08826332070109,104.28092130286366,86.51723107320022
52,5.793042515259764,496.7510812059045,610.6067151557654,3275.0976475756615,5.3636777426206095,-9.65864921733737,2.996037779038173,2.0775636817451124,0.0,44.14115501777119,42.15674610073037,70.44895782151339,64.17915396216537,109.02803570790374,91.23628400934781
53,7.615528365249583,451.53797379881144,581.44556757994,3425.9086189568043,5.892053891159457,-9.715072240680456,2.9764231917023096,2.6249107274348606,0.0,43.01115829033786,40.54791047435895,68.65628531449535,62.71036408628065,106.15689807683908,90.28472809055857
